,Customer_Code,AddressGeographicalX,AddressGeographicalY,cluster
24023,A8900070,30.441371000000004,50.439865000000005,1726
24024,A8900072,30.601506,50.505173,1911
24025,A8900073,30.499809999999997,50.501278000000006,197
24026,A8900074,30.384676000000002,50.431048,591
24027,A8900075,30.384268,50.457288,534
24028,A8900076,30.366396,50.425046,352
24029,A8900077,30.45024,50.480885,19
24030,A8900079,30.644871000000002,50.464847999999996,97
24031,A8900080,30.366985999999997,50.426198,352
24032,A8900082,30.47508,50.449836,49
24033,A8900085,30.540663000000002,50.432297999999996,764
24034,A8900086,30.430493,50.476975,82
24035,A8900087,30.421226,50.508261,194
24036,A8900088,30.51108,50.398665,56
24037,A8900089,30.504935999999997,50.47238,10
24038,A8900090,30.451103000000003,50.5004,146
24039,A8900091,30.498347999999996,50.521603000000006,119
24040,A8900092,30.432176000000002,50.508276,222
24041,A8900093,30.422372999999997,50.51406,69
24042,A8900094,30.463883000000003,50.518063,805
24043,A8900095,30.496493,50.523075,119
24044,A8900096,30.383643,50.456765000000004,534
24045,A8900055,30.662354999999998,50.445028,808
24046,A8900097,30.393043,50.457445,376
24047,A8900054,30.49104,50.425835,619
24048,A8900050,30.609815,50.463836,1912
24049,A8900011,30.444875,50.451108000000005,384
24050,A8900012,30.475440999999996,50.437923,614
24051,A8900013,30.441243,50.443988,810
24052,A8900015,30.443428000000004,50.448316,257
24053,A8900016,30.44495,50.451785,384
24054,A8900017,30.436175,50.460735,553
24055,A8900018,30.428421000000004,50.451661,1711
24056,A8900028,30.460958,50.430111,276
24057,A8900029,30.600533000000002,50.512095,1800
24058,A8900030,30.608415,50.520063,206
24059,A8900031,30.651619,50.430242,813
24060,A8900032,30.416065000000003,50.430738,814
24061,A8900033,30.423526000000003,50.441788,1826
24062,A8900034,30.395553000000003,50.480806,449
24063,A8900035,30.486411,50.464383000000005,1865
24064,A8900036,30.492318,50.419429,780
24065,A8900037,30.511076,50.525106,817
24066,A8900038,30.431833,50.512333,818
24067,A8900039,30.591786,50.489231,819
24068,A8900040,30.415026,50.432959999999994,1913
24069,A8900041,30.6317,50.48229,100
24070,A8900042,30.415817999999998,50.445376,821
24071,A8900043,30.45635,50.525859999999994,822
24072,A8900044,30.431216,50.512023,818
24073,A8900045,30.463765999999996,50.365173,14
24074,A8900046,30.629818,50.487849,823
24075,A8900047,30.627466,50.488421,1914
24076,A8900048,30.696804999999998,50.38705,1915
24077,A8900049,30.598605,50.508776,389
24078,A8900051,30.627745,50.443961,322
24079,A8900098,30.388122999999997,50.457803000000006,522
24080,A8900099,30.445108,50.454965,384
24081,A8900100,30.521738,50.406076,826
24082,15000036,30.617187,50.516458,827
24083,15000037,30.580933,50.495537,565
24084,15000038,30.619688,50.523918,776
24085,15000039,30.590945,50.502793,476
24086,15000040,30.599115,50.503456,1911
24087,15000041,30.608286,50.530646000000004,393
24088,15000048,30.592175,50.502725,476
24089,15000049,30.601414000000002,50.527439,829
24090,15000050,30.600458000000003,50.522248,1801
24091,15000051,30.514029999999998,50.520523,399
24092,15000053,30.613815999999996,50.510793,831
24093,15000054,30.617297999999998,50.529468,1752
24094,15000056,30.610071,50.530363,497
24095,15000059,30.619815000000003,50.521193,833
24096,15000066,30.589113,50.497985,834
24097,15000069,30.584776,50.503471000000005,835
24098,15000072,30.605746000000003,50.529125,217
24099,15000075,30.61915,50.52841,388
24100,L1300065,30.513313,50.517548,758
24101,15000082,30.486223,50.507908,836
24102,15000083,30.488253000000004,50.508581,1821
24103,15000084,30.514246000000004,50.519946000000004,399
24104,15000086,30.497658,50.510490999999995,120
24105,15000087,30.604991,50.510973,1800
24106,15000088,30.598626,50.530821,209
24107,15000096,30.491225,50.513193,1821
24108,15000101,30.518133000000002,50.494186,840
24109,15000102,30.506715000000003,50.471958,841
24110,15000106,30.498616,50.493898,1916
24111,15000035,30.610468,50.501008,596
24112,15000034,30.606547999999997,50.509415999999995,22
24113,15000032,30.60867,50.493341,1724
24114,15000031,30.601090999999997,50.524681,347
24115,A8900102,30.382890000000003,50.437329999999996,589
24116,A8900103,30.463821000000003,50.42758,35
24117,A8900105,30.455198,50.431033,45
24118,A8900106,30.49053,50.446529999999996,66
24119,A8900107,30.441243,50.443473,810
24120,A8900108,30.48893,50.440938,105
24121,A8900109,30.490156,50.440853000000004,105
24122,A8900110,30.366705,50.425963,352
24123,A8900111,30.446083,50.379798,844
24124,A8900112,30.505771999999997,50.405687,845
24125,A8900113,30.490326,50.440668,105
24126,A8900114,30.463054999999997,50.492375,127
24127,A8900115,30.46627,50.364246,14
24128,A8900117,30.40608,50.472241,147
24129,15000115,30.491761,50.523976,1868
24130,A8900118,30.447576,50.454023,847
24131,A8900120,30.405997999999997,50.471733,147
24132,A8900121,30.542761,50.4342,764
24133,LN300013,30.349056,50.373602000000005,1917
24134,U0004768,30.625566,50.517243,221
24135,U0004763,30.623588,50.517828,1918
24136,U0004762,30.372028000000004,50.457446000000004,486
24137,15000002,30.4906,50.50945,190
24138,15000012,30.514685999999998,50.517175,406
24139,15000016,30.5805,50.502686,850
24140,15000017,30.580809000000002,50.501785999999996,850
24141,15000022,30.52267,50.518803000000005,1919
24142,15000024,30.519090000000002,50.520858000000004,772
24143,15000027,30.516234999999998,50.515712,406
24144,15000030,30.490181,50.509493,190
24145,A8900119,30.469208000000002,50.453395,1819
24146,A8900010,30.401573,50.458835,579
24147,15210123,30.464558,50.427331,35
24148,15210133,30.453781,50.446666,44
24151,B2600039,30.374133,50.382435,26
24152,B2600040,30.367634999999996,50.381088,1897
24164,70310073,30.377221000000002,50.39137,425
24165,70310072,30.472153000000002,50.450716,1819
24167,70310071,30.371057,50.374764,183
24175,70310070,30.366611,50.382671,531
24182,16500104,30.501638,50.471733,855
24183,16500106,30.536091,50.482333000000004,1920
24184,16500109,30.497545000000002,50.487943,130
24185,B1200003,30.516073,50.468716,857
24186,B1200009,30.416245,50.453763,1921
24187,B1200012,30.512072999999997,50.466466,104
24188,B1200016,30.406060999999998,50.480545,514
24189,B1200021,30.47032,50.466238,12
24203,B2600012,30.415905,50.35456,1922
24204,B2600013,30.358853000000003,50.364151,1746
24206,B2600024,30.369606,50.381448,282
24207,B2600026,30.371003,50.393522999999995,1827
24215,70310002,30.631728000000003,50.478115,115
24216,70302269,30.627195,50.463592999999996,112
24217,NZ800044,30.632638,50.522988,174
24218,70302261,30.612806,50.456108,94
24219,70302258,30.627631,50.477118,336
24220,70302257,30.618757000000002,50.463384999999995,163
24221,70302252,30.582386,50.494811,565
24227,70302233,30.591365999999997,50.480183000000004,1728
24228,70302231,30.633598,50.457390999999994,1923
24229,70302230,30.593633,50.456063,482
24230,70302229,30.627694,50.462599,112
24233,70302226,30.617093,50.480788000000004,864
24235,70302220,30.612715,50.456638,94
24237,70302218,30.637128000000004,50.4765,865
24238,70302216,30.626095,50.480581,866
24239,70302208,30.626096,50.465249,112
24240,70302206,30.611081,50.457151,867
24241,70302200,30.607138,50.481373,868
24242,70302198,30.621458,50.469659,160
24243,70302197,30.619163,50.459590000000006,869
24244,70310003,30.606084999999997,50.480238,479
24245,70310004,30.596935,50.47521,870
24256,70310067,30.438646000000002,50.463213,1701
24262,16500102,30.457534999999996,50.511598,1753
24264,70310064,30.324245,50.37273,1890
24265,70310058,30.384871,50.392601,1703
24266,70310043,30.420515,50.446073,875
24267,70310038,30.440004,50.455168,1701
24268,70310037,30.364171000000002,50.38831,1719
24269,70310036,30.416651,50.426811,878
24272,70310033,30.486146,50.456315000000004,452
24273,70310030,30.446621,50.456585,879
24274,70310013,30.433076,50.448398,1726
24275,70310009,30.634868,50.475,881
24276,70310008,30.619896999999998,50.469957,160
24277,70310007,30.635890999999997,50.474325,881
24279,15210124,30.489140000000003,50.428778,1924
24280,16500101,30.453193,50.51688,1753
24281,16500096,30.437640999999996,50.505296,884
24282,70310101,30.34303,50.380521,1925
24283,U0004101,30.609481,50.514163,886
24284,70310100,30.444298,50.4401,887
24288,70310094,30.408951000000002,50.479205,1926
24289,70310093,30.366201,50.455515000000005,356
24290,70310092,30.405715,50.480621,514
24291,U0003895,30.478156,50.481623,1786
24292,U0003845,30.356872999999997,50.460029999999996,890
24293,U0003842,30.406796000000003,50.48135,514
24294,U0003799,30.467470000000002,50.450853,87
24295,U0003722,30.493484999999996,50.463791,261
24296,U0003670,30.492156,50.479633,260
24297,U0003665,30.516639,50.465455,96
24298,U0003660,30.512506,50.466703,104
24299,70310091,30.421640000000004,50.480218,1927
24300,70310090,30.415793,50.47991,1927
24301,70310088,30.46534,50.463048,637
24302,U0002540,30.457046000000002,50.521505,1753
24303,U0002536,30.460546,50.523651,755
24304,U0002526,30.456792999999998,50.519909999999996,128
24305,U0002485,30.460745000000003,50.522628000000005,755
24306,U0002466,30.463215,50.517083,805
24307,U0002450,30.463368,50.517596000000005,805
24308,U0002439,30.45525,50.505918,1750
24309,16200005,30.456509999999998,50.421147999999995,83
24310,16200009,30.448984999999997,50.364421,63
24311,70310103,30.432751,50.467535999999996,543
24312,16200010,30.450456,50.369308000000004,1928
24313,U0004169,30.476390000000002,50.482913,1786
24314,70310107,30.450076,50.437951,258
24315,15210135,30.487455999999998,50.436753,1712
24316,15210137,30.511188,50.412153,1725
24317,15210140,30.366494,50.410446,464
24318,15210141,30.519906,50.408108,135
24319,15210142,30.515946000000003,50.425131,636
24320,15210143,30.51346,50.434736,40
24321,15210145,30.441592,50.413987,899
24322,15220147,30.472175,50.425647999999995,1712
24323,15220150,30.505793,50.405974,845
24324,15220156,30.458190999999996,50.427456,93
24325,15220157,30.47656,50.44839,1840
24326,15220158,30.475571000000002,50.430172999999996,1712
24327,15220161,30.474045,50.449738,49
24328,15220168,30.520853000000002,50.405505,826
24329,15220169,30.488979999999998,50.432590000000005,784
24330,15220171,30.436345000000003,50.440325,1726
24331,15220173,30.450464,50.432579,1714
24332,15220174,30.517218,50.402381,50
24333,15220175,30.423163,50.39568,584
24334,15220176,30.480148,50.42228,1712
24335,15220177,30.49152,50.399852,1929
24336,70320119,30.390590999999997,50.421076,907
24337,U0004297,30.598506,50.516791,908
24338,70320118,30.414868,50.445025,821
24339,U0004248,30.466379999999997,50.462148,637
24342,70320113,30.41321,50.439483,1838
24345,16200012,30.451038,50.365925,1928
24346,16200015,30.381781,50.42008,678
24347,16200032,30.383226,50.410885,1846
24348,16500012,30.519723,50.454193,912
24349,16500017,30.493412,50.489678000000005,273
24350,16500029,30.507616,50.475491,10
24351,16500031,30.469531,50.460249,1930
24352,16500040,30.4496,50.478528000000004,648
24353,16500042,30.523248,50.454433,1931
24354,16500044,30.459422999999997,50.496552,47
24355,16500045,30.527922999999998,50.485593,1932
24356,16500049,30.44623,50.479555,916
24357,16500050,30.453468,50.505078000000005,189
24362,16500061,30.519125,50.462711,1709
24363,B0700064,30.5311,50.402,270
24364,16500066,30.455188,50.508821000000005,604
24365,16500067,30.461698,50.496709,668
24366,16500068,30.498734000000002,50.489692,455
24368,16500077,30.442798,50.500851000000004,918
24369,U0001981,30.368385999999997,50.432235,471
24371,16500089,30.425186,50.520778,1933
24372,16500090,30.44325,50.48692,1934
24373,16500091,30.435579999999998,50.506916,921
24374,16500093,30.421706,50.515142,69
24375,16500094,30.42523,50.51359,69
24376,16500095,30.432,50.506816,1734
24377,16500009,30.498015999999996,50.4854,130
24378,16500007,30.434621000000003,50.505718,921
24379,16500005,30.449440999999997,50.505021,189
24380,16500004,30.448831,50.504954999999995,189
24381,16200037,30.445365000000002,50.383043,1935
24382,16200044,30.384586,50.432245,591
24383,16200047,30.38468,50.429483000000005,591
24384,16200051,30.378408,50.439546,255
24385,16200054,30.45873,50.36703,1936
24386,16200055,30.466278000000003,50.363904,14
24387,16200057,30.463784999999998,50.365216,14
24388,16200058,30.531665999999998,50.383806,925
24389,16200062,30.530790999999997,50.430713,926
24390,16200063,30.530790999999997,50.430713,926
24391,U0002423,30.463515,50.492915,127
24392,16200067,30.396911,50.431496,737
24393,16200069,30.376506,50.431841,927
24395,16500100,30.434760999999998,50.501886,1734
24397,U0002381,30.487198,50.507473,836
24398,70310082,30.367676,50.386021,530
24399,70310081,30.363075,50.375313,1894
24401,LN300004,30.376656,50.388197,528
24402,LN300003,30.391895,50.387864,691
24403,LN300002,30.360642,50.38988,1719
24404,LN200002,30.323290999999998,50.380846999999996,781
24405,70310077,30.447297999999996,50.461051,1937
24406,U0002210,30.496890999999998,50.502756,197
24407,U0002077,30.384003000000003,50.436703,589
24408,U0002018,30.391409999999997,50.409490000000005,932
24409,16500002,30.494053000000005,50.490893,273
24410,16500003,30.46953,50.49046,253
24411,U0002397,30.463223,50.518381,805
24412,A8900009,30.454411,50.432265,45
24413,A8900008,30.458028000000002,50.42805,93
24414,A8900007,30.459133,50.426693,93
24415,A7700040,30.447376000000002,50.453525,847
24416,A7700044,30.504548,50.454328000000004,557
24417,A7700046,30.48801,50.44127,105
24418,A7700047,30.51833,50.45548,912
24419,A7700052,30.549331,50.412552000000005,792
24420,A7700053,30.549331,50.412552000000005,792
24421,A7700054,30.501313,50.43812,28
24422,A7700056,30.523026,50.440171,142
24423,A7700059,30.490258,50.450783,1721
24424,A7700066,30.544755,50.41662,427
24425,A7700068,30.537196,50.42868,139
24426,A7700070,30.511340999999998,50.428005,702
24427,A7700071,30.506926,50.450871,934
24428,A7700073,30.487447999999997,50.451855,4
24429,A7700078,30.517713,50.450741,1816
24430,A7700079,30.412916,50.399853,1938
24431,A7700080,30.54744,50.415046000000004,937
24432,A7700081,30.539231,50.420048,327
24433,A7700083,30.51551,50.436663,1755
24434,A7700084,30.524326000000002,50.451716,299
24435,A7700085,30.524055,50.450448,299
24436,A7700086,30.524659999999997,50.450656,299
24437,A7700088,30.493538,50.440501,789
24438,A7700089,30.49193,50.442023,105
24439,A7700091,30.524631,50.448968,299
24440,A7700092,30.51758,50.445576,684
24441,A7700093,30.488226,50.451983,4
24442,A7700094,30.502186,50.439561,28
24443,A7700097,30.523684999999997,50.441933,1939
24444,A7700039,30.533340000000003,50.404709999999994,597
24445,A7700098,30.532261,50.41243,940
24446,A7700037,30.547240999999996,50.416403,937
24447,A7700033,30.50725,50.45302,941
24448,A7500024,30.338478000000002,50.462896,1774
24449,A7500026,30.398001,50.405925,1817
24450,A7500031,30.388154999999998,50.443458,1940
24451,A7500036,30.358503000000002,50.449391,945
24452,A7500037,30.357390999999996,50.451948,1909
24453,A7500040,30.367065000000004,50.410643,464
24454,A7500041,30.441129999999998,50.443368,810
24455,A7500042,30.363954999999997,50.455583000000004,356
24456,A7500044,30.418526,50.406503,1941
24457,A7500049,30.384898,50.41494,1846
24458,A7500050,30.394365999999998,50.415186,18
24459,A7500051,30.400765999999997,50.411471,588
24460,A7500052,30.398428000000003,50.411190000000005,1817
24461,A7500053,30.384276,50.425681,730
24462,A7700003,30.545028000000002,50.418165,427
24463,A7700004,30.545616,50.418156,427
24464,A7700009,30.51383,50.441681,39
24465,A7700013,30.54513,50.41786,427
24466,A7700014,30.544513000000002,50.418276,427
24467,A7700015,30.527084999999996,50.413796000000005,1942
24468,A7700016,30.51322,50.431108,710
24469,A7700017,30.515984999999997,50.43496,1755
24470,A7700018,30.500545000000002,50.447883000000004,1721
24471,A7700022,30.525601,50.447123,1939
24472,A7700026,30.505113,50.436493,761
24473,A7700028,30.492013,50.440971000000005,105
24474,A7700030,30.545605,50.443545,106
24475,A7700031,30.521023,50.42028,48
24476,A7700032,30.525915,50.412431,107
24477,A7700034,30.533021,50.436823,659
24478,A7700099,30.533183,50.412873,940
24479,A7700100,30.53605,50.43919,687
24480,A7700101,30.537851,50.411258000000004,1943
24481,A7800051,30.66355,50.424890000000005,1775
24482,A7800055,30.64343,50.462571000000004,956
24483,A7800056,30.577391,50.473935,1944
24484,A7800057,30.593051000000003,50.455441,482
24485,A7800060,30.638325,50.43157,1945
24486,A7800061,30.648335999999997,50.430352,323
24487,A7800063,30.653990000000004,50.419508,650
24488,A7800064,30.598115999999997,50.443568,959
24489,A7800066,30.685159999999996,50.425263,1776
24490,A7800068,30.63075,50.45895,381
24491,A7800069,30.631228000000004,50.459026,381
24492,A7800071,30.629853000000004,50.45053,1880
24493,A7800072,30.641865000000003,50.451996,962
24494,A7800073,30.632076,50.459826,381
24495,A7800074,30.654365000000002,50.419801,650
24496,A7800076,30.682275,50.452056,1884
24497,A7800079,30.618928999999998,50.448951,803
24498,A7800082,30.59957,50.464436,964
24499,A7800087,30.598115999999997,50.443556,959
24500,A7800088,30.63097,50.459236,381
24501,A7800089,30.696461,50.407696,1946
24502,A7800091,30.602915999999997,50.437011,1807
24503,A7800094,30.618972999999997,50.455086,967
24504,A7800096,30.592979999999997,50.428088,968
24505,A7900002,30.694910999999998,50.395790999999996,1947
24506,A7900005,30.686363,50.363411,1948
24507,A7900007,30.635715,50.41668,971
24508,A7900009,30.636073,50.416688,971
24509,A7900014,30.635391,50.418081,1949
24510,A7800048,30.640425,50.465695000000004,1736
24511,A7800044,30.598895000000002,50.451005,157
24512,A7800043,30.642188,50.467246,1736
24513,A7800042,30.602854999999998,50.433808,975
24514,A7700103,30.570306,50.417214,1950
24515,A7700104,30.520654999999998,50.444578,977
24516,A7700106,30.516125,50.43931,89
24517,A7700108,30.523518,50.449985999999996,299
24518,A7700109,30.524786,50.4401,686
24519,A7700110,30.499209999999998,50.441393,978
24520,A7700111,30.515915000000003,50.424438,636
24521,A7700112,30.513685,50.431761,710
24522,A7700113,30.502613,50.436663,1951
24523,A7700115,30.531213,50.436996,659
24524,A7800002,30.595636,50.449921999999994,157
24525,A7800004,30.695821000000002,50.409551,980
24526,A7800009,30.629935999999997,50.459379999999996,381
24527,A7800010,30.611386,50.453638,329
24528,A7500022,30.345447999999998,50.462243,517
24529,A7800011,30.695072999999997,50.410385,980
24530,A7800016,30.661683,50.441068,981
24531,A7800017,30.695708000000003,50.40456,1946
24532,A7800018,30.624166,50.441733,321
24533,A7800020,30.679833000000002,50.451551,504
24534,A7800021,30.683278,50.403526,372
24535,A7800022,30.624626,50.442871000000004,321
24536,A7800026,30.630591,50.459143,381
24537,A7800027,30.646520000000002,50.437961,1952
24538,A7800032,30.633781,50.470933,1736
24539,A7800034,30.631705,50.446022,1880
24540,A7800035,30.648181,50.43077,323
24541,A7800039,30.600291,50.44301,959
24542,A7800040,30.65653,50.423393,986
24543,A7800041,30.624218,50.442433,321
24544,A7800012,30.619760999999997,50.440736,987
24545,A7900015,30.635785,50.391753,1804
24547,A7500013,30.416875,50.441520000000004,1838
24549,A7200061,30.342409999999997,50.35776,1953
24550,A7200073,30.504321,50.507006,991
24551,A7200074,30.514183000000003,50.495494,992
24552,A7200075,30.501802,50.523263,275
24553,A7200077,30.503683000000002,50.501445000000004,993
24554,A7200078,30.503281,50.497848,118
24555,A7200081,30.516265999999998,50.498465,401
24556,A7200082,30.496661,50.512665000000005,120
24557,A7200083,30.507865999999996,50.493491,775
24558,A7200084,30.499506,50.524464,275
24559,A7200090,30.485858,50.521640999999995,1868
24560,A7200091,30.482833000000003,50.505748,247
24561,A7200093,30.515783000000003,50.525288,398
24562,A7200097,30.502583,50.498453000000005,118
24563,A7200098,30.520101,50.493411,402
24564,A7200109,30.497803,50.501655,197
24565,A7200110,30.498708,50.505521,197
24566,A7200111,30.501065000000004,50.508646,1797
24567,A7200113,30.485970000000002,50.516521000000004,191
24568,A7200114,30.51047,50.506096,1797
24569,A7200116,30.499715999999996,50.525645000000004,275
24570,A7300004,30.500713,50.407693,1717
24571,A7300007,30.463264000000002,50.438088,622
24572,A7300008,30.452385999999997,50.438755,242
24573,A7300013,30.469205,50.422711,726
24574,A7300016,30.481331,50.387184999999995,561
24575,A7300017,30.482971000000003,50.422733,27
24576,A7300018,30.457776000000003,50.421533000000004,83
24578,A7300019,30.486758000000002,50.384785,536
24580,A7200056,30.546558,50.573501,1954
24581,A7100110,30.615053000000003,50.405431,1955
24582,A7100111,30.368385999999997,50.43088,471
24583,A7100112,30.461047999999998,50.494091,127
24584,A7100113,30.502126,50.512575,1797
24586,A7100115,30.622675,50.39313,1804
24587,A7100116,30.358213,50.410488,1813
24588,A7100117,30.442656,50.500788,918
24589,A7100119,30.431665000000002,50.431259999999995,632
24590,A7200003,30.486296000000003,50.517733,191
24591,A7200004,30.5234,50.4501,299
24592,A7200005,30.495182,50.510220000000004,120
24593,A7200006,30.483271000000002,50.508385,1821
24594,A7200008,30.503821000000002,50.524875,275
24595,A7200015,30.500121000000004,50.505361,1797
24596,A7200019,30.515559999999997,50.499525,401
24597,A7200024,30.507663,50.513718,403
24598,A7200028,30.501967999999998,50.505398,1797
24599,A7200030,30.338008000000002,50.525531,1956
24600,A7200031,30.499871000000002,50.522363,275
24601,A7200033,30.500557,50.527288,1007
24602,A7200034,30.499938,50.501676,197
24603,A7200037,30.503235999999998,50.515225,1797
24604,A7200039,30.515803000000002,50.516585,406
24605,A7200041,30.496485999999997,50.513638,120
24606,A7200045,30.5007,50.527069,1007
24607,A7200048,30.507565999999997,50.486509999999996,1768
24608,A7200052,30.462234000000002,50.497690999999996,668
24611,A7300020,30.48265,50.390013,1010
24612,A7300023,30.491381,50.436685,149
24613,A7300025,30.488965000000004,50.436428,1712
24614,A7400041,30.611501,50.488083,227
24615,A7400042,30.454053000000002,50.510411,193
24616,A7400043,30.608233000000002,50.518736,206
24617,A7400044,30.611034999999998,50.508336,1012
24618,A7400046,30.601388,50.507058,1911
24619,A7400047,30.599496000000002,50.516841,908
24620,A7400048,30.607381,50.506985,22
24621,A7400049,30.609417999999998,50.510348,1957
24622,A7400050,30.632253000000002,50.523539,174
24623,A7400051,30.599220000000003,50.495375,1015
24624,A7400052,30.609508,50.514295000000004,886
24625,A7400054,30.615696000000003,50.517856,1737
24626,A7400056,30.61999,50.526455,388
24627,A7400058,30.608908000000003,50.507505,22
24628,A7400060,30.599815999999997,50.524865999999996,347
24629,A7400062,30.612254999999998,50.510609,831
24630,A7400063,30.591697999999997,50.518268,1958
24631,A7400065,30.620157,50.528828999999995,388
24632,A7400066,30.593905,50.530501,1018
24633,A7400069,30.620431,50.526533,388
24634,A7400072,30.58912,50.50238,1959
24635,A7400073,30.586892,50.484968,1728
24636,A7400074,30.585186,50.490668,1728
24637,A7400075,30.579858,50.505533,1022
24638,A7500002,30.350284999999996,50.45906,1960
24639,A7500006,30.398183000000003,50.417856,1817
24640,A7500007,30.394921000000004,50.430431,1961
24641,A7500008,30.408436,50.422793,1789
24642,A7500012,30.419936,50.428715000000004,1831
24643,A7400033,30.583427,50.491453,98
24644,A7400032,30.602484999999998,50.523375,208
24645,A7400030,30.577065,50.493992,111
24646,A7400028,30.599142999999998,50.530743,209
24647,A7400002,30.597045,50.476958,1962
24648,A7400003,30.593448,50.476585,116
24649,A7400004,30.607702000000003,50.527155,210
24650,LN300026,30.362369,50.423944,1963
24651,LN300025,30.344163,50.436495,1030
24655,LN300021,30.367603999999996,50.389231,512
24656,LN300020,30.380433,50.389421,1703
24658,LN300019,30.321014,50.437653999999995,1032
24659,LN300018,30.319984,50.437290999999995,1032
24661,A7500014,30.351366,50.452954999999996,1964
24662,LN300015,30.314353999999998,50.441362,1965
24663,U0004860,30.359886,50.515943,1035
24664,A7400007,30.619706,50.528265000000005,388
24665,A7400009,30.619175,50.521353999999995,833
24666,A7400010,30.627734999999998,50.528935,1036
24667,A7400012,30.592709999999997,50.53076,1018
24668,A7400015,30.601525,50.495492999999996,1724
24669,A7400016,30.592431,50.50131,476
24670,A7400018,30.606510999999998,50.533403,1743
24671,A7400019,30.596983,50.503885,1911
24672,A7400020,30.603548999999997,50.506489,1040
24673,A7400021,30.589896000000003,50.476434000000005,1728
24674,A7400022,30.590515999999997,50.493075,99
24675,A7400023,30.595640999999997,50.478281,477
24676,A7400026,30.594396000000003,50.530788,1018
24677,LN300014,30.354309999999998,50.422340999999996,1042
24678,A7900016,30.626013,50.411778000000005,1043
24679,A7900017,30.617586,50.393865000000005,1044
24680,A7900022,30.616146,50.409756,426
24681,A8200055,30.43155,50.50871,222
24682,A8200056,30.403422999999997,50.482881,1966
24683,A8200057,30.333733000000002,50.487913,216
24684,A8200059,30.411583,50.512134,654
24685,A8200063,30.5234,50.4501,299
24686,A8200064,30.336165,50.552125,1046
24687,A8200065,30.329935,50.489398,1047
24688,A8200068,30.387496000000002,50.459355,522
24689,A8200072,30.345076000000002,50.479896000000004,1889
24690,A8200073,30.341323,50.462911,298
24691,A8200074,30.3247,50.516870000000004,1967
24706,A8200095,30.394413,50.484866,569
24708,A8200097,30.375360999999998,50.456723,1968
24709,A8600002,30.387831,50.458721000000004,522
24710,A8200054,30.427615000000003,50.511624,266
24711,A8600003,30.383511,50.424640000000004,730
24712,A8200053,30.428078999999997,50.511223,266
24713,A8200050,30.364660999999998,50.503838,1051
24717,A8200008,30.334483000000002,50.489058,216
24721,A8200014,30.348347999999998,50.474841,1969
24723,A8200017,30.372792999999998,50.459368,492
24724,A8200019,30.392315999999997,50.458141,376
24725,A8200020,30.365396,50.456998999999996,356
24726,A8200022,30.423201000000002,50.51383,69
24727,A8200023,30.374963,50.46212,1053
24728,A8200024,30.325975,50.489672999999996,1895
24729,A8200025,30.332926,50.49348,215
24730,A8200026,30.348791,50.493655,1970
24731,A8200027,30.331296000000002,50.48989,1886
24732,A8200028,30.434278000000003,50.513038,268
24733,A8200030,30.364906,50.50401,1051
24734,A8200031,30.39005,50.48867,1971
24735,A8200034,30.3433,50.477971000000004,542
24736,A8200035,30.355945000000002,50.47388,1972
24741,A8200048,30.362170000000003,50.455781,510
24744,A8600004,30.687812,50.425014000000004,1059
24745,A8600005,30.4459,50.4699,1060
24746,A8600006,30.513658000000003,50.488393,1973
24747,A8600049,30.457501,50.519905,128
24748,A8600050,30.589028000000003,50.497475,834
24749,A8600051,30.61675,50.480576,864
24750,A8600055,30.51199,50.431881,1062
24751,A8600056,30.608351000000003,50.519373,206
24752,A8600057,30.610793,50.453726,329
24753,A8600058,30.603771000000002,50.485168,1063
24754,A8600059,30.599995,50.492815,113
24755,A8600060,30.603309999999997,50.502645,1064
24756,A8600062,30.490890000000004,50.441403,105
24757,A8600063,30.376075,50.391927,425
24758,A8600064,30.610428000000002,50.530446000000005,497
24759,A8600065,30.36454,50.456154999999995,356
24760,A8600066,30.37449,50.43422,1974
24761,A8600067,30.444483,50.445256,602
24762,A8600068,30.63192,50.401031,442
24763,A8600069,30.394261,50.414921,18
24764,A8600075,30.35476,50.463201,516
24765,A8600077,30.456042999999998,50.377356,1066
24766,A8600078,30.347156,50.452009999999994,658
24767,A8600079,30.35708,50.438063,1901
24768,A8600080,30.514141,50.528158000000005,1068
24769,A8600081,30.512584999999998,50.495768,992
24770,A8600082,30.497590000000002,50.523740000000004,119
24771,A8600083,30.489971,50.508833,190
24772,A8900002,30.460918,50.525146,755
24773,A8900003,30.50439,50.435326,761
24774,A8900004,30.467976,50.468971,1069
24775,A8900006,30.475275,50.437591,614
24776,A8600048,30.613738,50.455696,94
24777,A8600047,30.593390000000003,50.455876,482
24778,A8600046,30.412784999999996,50.411836,1975
24779,A8600045,30.439556,50.438995,1726
24780,A8600007,30.51932,50.442617999999996,1976
24781,A8600008,30.361453000000004,50.464778,580
24782,A8600011,30.435392999999998,50.456931,1701
24783,A8600013,30.364453,50.457053,356
24785,A8600016,30.550856,50.41766,555
24786,A8600017,30.60163,50.433115,975
24787,A8600018,30.451601,50.505516,189
24788,A8600019,30.39958,50.405415000000005,1817
24789,A8600020,30.60118,50.428056,1977
24790,A8600021,30.609598,50.514046,886
24791,A8600022,30.464931,50.417238,1978
24792,A8600023,30.647331,50.429503000000004,323
24793,A8600024,30.525338,50.425036,503
24795,A8600025,30.445515000000004,50.472615999999995,518
24796,A8600027,30.467747999999997,50.469406,1069
