Customer_Code,AddressGeographicalX,AddressGeographicalY,cluster
U0005299,26.273803,50.612238,541
QV300032,26.355676,50.609393,541
QV300035,26.255275,50.484647,541
B3500070,26.259831,50.61475,541
B3500068,26.2354,50.611663,541
R4400109,26.25882,50.61866,541
R4400108,26.149383,50.69311,541
B3500074,26.258021,50.611455,541
QV300009,26.105221,50.596682,541
QV300005,26.24027,50.64494,541
QV300002,26.24531,50.522123,541
QV200074,26.229073,50.609806,541
B3500193,26.26221,50.55736,541
B3500192,26.32091,50.58553,541
B3500189,26.248442,50.624682,541
QV200075,26.258898,50.641286,541
B3500177,26.068398,50.61809,541
B3500176,26.27309,50.60456,541
QV200076,26.178875,50.599896,541
B3500141,26.28552,50.61753,541
U0005289,26.273351,50.608006,541
40900010,26.27394,50.63917,541
B3500124,26.314846,50.651716,541
B3500116,26.25292,50.61639,541
B3500114,26.171456,50.678423,541
B3500113,26.171456,50.678423,541
R4400129,26.302251,50.6355,541
B3500111,26.20561,50.60245,541
B3500109,26.244676,50.63189,541
B3500108,26.250658,50.62713,541
B3500057,26.27474,50.61258,541
B3500199,26.162941,50.591185,541
B3500056,26.279001,50.611133,541
QV300036,26.245892,50.52475,541
QF600035,26.284931,50.609376,541
QF600036,26.266662,50.61223,541
B3500003,26.26344,50.56325,541
QF600039,26.247503,50.619283,541
B3500002,26.27298,50.621688,541
QF600040,26.251661,50.619399,541
QV300042,26.210038,50.635415,541
QV300045,26.259227,50.593566,541
97900002,26.25277,50.50956,541
QF600041,26.273337,50.606391,541
40900058,26.25011,50.522573,541
QV300046,26.260278,50.612662,541
13201113,26.227585,50.623881,541
QV300048,26.293622,50.416383,541
QV300049,26.293601,50.416381,541
QV300053,26.240584,50.522499,541
QV300056,26.248312,50.521369,541
13200380,26.22704,50.52536,541
40900057,26.24986,50.46018,541
97900004,26.24902,50.49976,541
QF600034,26.244754,50.621665,541
QF600033,26.266257,50.641429,541
B3500049,26.107286,50.595546,541
B3500048,26.11817,50.589983,541
U0005312,26.272373,50.611886,541
B3500042,26.26361,50.56336,541
U0005327,26.306425,50.651418,541
QF600024,26.23657,50.648299,541
B3500035,26.082441,50.623846,541
B3500034,26.090588,50.61636,541
R4400107,26.148976,50.693713,541
B3500032,26.214376,50.662215,541
QV300037,26.200901,50.632401,541
QV300039,26.228094,50.525018,541
U0005368,26.26661,50.60553,541
QF600031,26.252689,50.617271,541
B3500014,26.17839,50.60105,541
QF600032,26.240231,50.626002,541
B3500010,26.26948,50.611111,541
R4400106,26.15042,50.681125,541
R4400103,26.067631,50.620593,541
QF600019,26.267732,50.626803,541
QV300057,26.211903,50.635771,541
B3500201,26.32091,50.58553,541
B3500204,26.307156,50.609846,541
QV200009,26.210712,50.644244,541
QV200010,26.210712,50.644244,541
QV200011,26.210712,50.644244,541
97900357,26.291343,50.556143,541
QV200012,26.210712,50.644244,541
97900356,26.26783,50.55529,541
97900354,26.262114,50.558086,541
97900346,26.229321,50.664023,541
QF600004,26.242301,50.627748,541
97900345,26.184056,50.687408,541
QF600002,26.269316,50.633416,541
13200211,26.24111,50.554525,541
40900009,26.25226,50.6123,541
97900287,26.288313,50.552198,541
97900280,26.211756,50.66332,541
97900277,26.21168,50.663361,541
R4400152,26.212776,50.679105,541
U0005125,26.26481,50.63615,541
97900344,26.170278,50.687448,541
QF600005,26.253751,50.523383,541
QF600006,26.255199,50.48462,541
QF600010,26.243816,50.620793,541
R4400162,26.28124,50.61963,541
R4400163,26.26547,50.61685,541
R4500005,26.227254,50.621646,541
R4400161,26.248628,50.627946,541
R4400160,26.248006,50.62784,541
U0008027,26.25722,50.52738,541
U0008108,26.240531,50.522663,541
U0008117,26.245458,50.52465,541
R4400157,26.2684,50.631548,541
U0008133,26.23853,50.51905,541
U0008221,26.25097,50.52117,541
R4400153,26.142615,50.66116,541
QF600018,26.267732,50.626803,541
QF600017,26.267732,50.626803,541
QF600015,26.267773,50.612523,541
QF600014,26.227309,50.620522,541
QV200004,26.210712,50.644244,541
QF600013,26.244082,50.619004,541
QV200005,26.210712,50.644244,541
U0005163,26.27719,50.6277,541
R4400138,26.24602,50.63521,541
QV200013,26.210712,50.644244,541
U0005185,26.27214,50.62253,541
U0004954,26.27512,50.64144,541
QV200033,26.262824,50.633768,541
U0004917,26.267962,50.639783,541
QV200034,26.262824,50.633768,541
QV200035,26.262824,50.633768,541
QV200036,26.262824,50.633768,541
QV200037,26.262824,50.633768,541
QV200045,26.239666,50.612286,541
QV200032,26.239666,50.612286,541
QV200046,26.216951,50.613473,541
97900117,26.239666,50.612286,541
QV200065,26.285118,50.609639,541
QV200068,26.212697,50.612897,541
R4400141,26.355336,50.609131,541
R4400140,26.32091,50.58553,541
R4400139,26.26497,50.56444,541
B3500218,26.26661,50.60553,541
B3500217,26.205908,50.630878,541
U0009351,26.26657,50.56469,541
QV200031,26.26623,50.641838,541
QV200030,26.26623,50.641838,541
QV200027,26.26623,50.641838,541
U0005198,26.25864,50.63318,541
97900216,26.2653,50.56369,541
97900208,26.26269,50.5569,541
97900186,26.184061,50.687388,541
97900182,26.170711,50.687455,541
U0005203,26.25986,50.64193,541
U0005206,26.25763,50.64093,541
U0005240,26.289906,50.616091,541
U0005244,26.276186,50.610878,541
U0005253,26.29399,50.5977,541
QV200021,26.26623,50.641838,541
86900094,26.268174,50.637922,541
QV200022,26.26623,50.641838,541
U0005280,26.284263,50.61138,541
U0005067,26.266133,50.64189,541
QV200025,26.26623,50.641838,541
QV200026,26.26623,50.641838,541
U0005032,26.264511,50.642036,541
U0005023,26.26946,50.631251,541
QV200016,26.210712,50.644244,541
97900473,26.23446,50.52368,541
13201112,26.19716,50.63908,541
R4400102,26.065135,50.632226,541
86900074,26.23131,50.62177,541
86900076,26.262576,50.605348,541
U0006033,26.243061,50.620925,541
U0006041,26.243273,50.62098,541
B4300009,26.23544,50.52336,541
B4300012,26.27375,50.63602,541
B4300013,26.20771,50.6141,541
B3300312,26.23711,50.51367,541
86900073,26.2051,50.63076,541
B3300310,26.21565,50.53738,541
U0036433,26.29479,50.43996,541
B3300308,26.21325,50.53007,541
B3300298,26.271462,50.670812,541
U0006066,26.236253,50.599053,541
B3300291,26.268581,50.670616,541
B3300290,26.242138,50.661033,541
86900080,26.27601,50.63425,541
J9800005,26.250076,50.523397,541
U0006059,26.238415,50.600645,541
86900081,26.257949,50.527727,541
U0036507,26.31165,50.44308,541
J9800025,26.253685,50.520816,541
86900057,26.20075,50.6341,541
U0005828,26.283355,50.612771,541
86900059,26.24582,50.61424,541
U0005862,26.274696,50.63616,541
86900060,26.25841,50.63917,541
B3300448,26.162075,50.592596,541
B3300444,26.073863,50.604608,541
B3300442,26.06048,50.597735,541
B4300004,26.263607,50.641638,541
B3300441,26.050658,50.606423,541
86900064,26.21059,50.61187,541
13200014,26.282811,50.566205,541
B4300002,26.281756,50.627603,541
86900066,26.196453,50.641388,541
86900068,26.27108,50.62651,541
B4300003,26.277413,50.633088,541
86900069,26.27018,50.63074,541
86900070,26.2748,50.64189,541
B3300439,26.172996,50.651601,541
86900082,26.23445,50.61474,541
86900083,26.28252,50.61484,541
86900084,26.30062,50.640796,541
B4300217,26.23007,50.5228,541
B3300058,26.149383,50.69311,541
B3300049,26.290613,50.5566,541
B3300048,26.286218,50.559498,541
B3300047,26.286575,50.55931,541
B4300220,26.21982,50.52594,541
B3300045,26.32091,50.58553,541
U0064543,26.309,50.6124,541
B3300062,26.344361,50.659298,541
40900002,26.200621,50.64515,541
B3300013,26.263607,50.641638,541
B3300011,26.27195,50.6404,541
B3300005,26.281756,50.637603,541
U0063950,26.20237,50.62414,541
40900001,26.26759,50.63936,541
U0007374,26.231961,50.605806,541
U0007487,26.21213,50.61307,541
U0007505,26.218045,50.623575,541
B3300044,26.32091,50.58553,541
B3300063,26.121893,50.674888,541
B4300188,26.255841,50.61311,541
B3300064,26.130818,50.679823,541
U0030505,26.35278,50.63928,541
U0030380,26.31251,50.58768,541
R3500009,26.23016,50.52757,541
86900087,26.217653,50.627048,541
B4300014,26.269175,50.636503,541
86900089,26.240555,50.628795,541
86900090,26.21699,50.63159,541
U0006072,26.262615,50.605273,541
R4400030,26.178885,50.60136,541
R4400026,26.258301,50.619275,541
86900091,26.260101,50.633198,541
B4300119,26.229736,50.523201,541
B4300142,26.227158,50.61915,541
B4300181,26.255553,50.625248,541
B4300182,26.19898,50.64378,541
B4300184,26.263607,50.641638,541
B4300185,26.194616,50.63954,541
B4300187,26.28018,50.63744,541
86900092,26.27174,50.61601,541
13201110,26.19726,50.63975,541
U0005734,26.252193,50.617841,541
86900056,26.26653,50.63549,541
86900054,26.25646,50.63619,541
J9800079,26.265576,50.641455,541
J9800073,26.27517,50.63842,541
R4400042,26.34959,50.60921,541
R4400037,26.259726,50.61265,541
J9800071,26.25771,50.63828,541
U0005492,26.20015,50.639313,541
U0005496,26.20658,50.64009,541
QF600047,26.265898,50.627749,541
QF600045,26.284267,50.614768,541
QF600050,26.26812,50.637719,541
QF600052,26.276694,50.633805,541
J9800070,26.227365,50.525795,541
QF600053,26.242934,50.62769,541
J9800064,26.258466,50.526172,541
QF600054,26.250573,50.62383,541
QF600056,26.293764,50.598196,541
J9800058,26.21989,50.62092,541
U0005506,26.19898,50.64378,541
QF600051,26.26942,50.619693,541
R4400043,26.355105,50.608786,541
QF600044,26.265528,50.612288,541
R4400045,26.273956,50.611521,541
JZ600002,26.215602,50.634368,541
JZ600003,26.272788,50.638754,541
JZ600004,26.257873,50.605922,541
13201109,26.253644,50.612977,541
R4400101,26.17365,50.60041,541
JZ600005,26.21141,50.61259,541
JZ600006,26.209506,50.612434,541
JZ600007,26.26342,50.63426,541
JZ600008,26.26753,50.63698,541
13201073,26.269531,50.63302,541
R4400048,26.279603,50.613135,541
R4400046,26.24157,50.61993,541
13200404,26.26497,50.56444,541
JZ600009,26.200258,50.638979,541
JZ600011,26.211987,50.631008,541
JZ600015,26.229689,50.622168,541
JZ600016,26.21953,50.61704,541
JZ600022,26.26751,50.64107,541
JZ600023,26.20433,50.64421,541
J9800045,26.23173,50.62479,541
86900055,26.26256,50.63364,541
J9800036,26.213231,50.623132,541
JZ600028,26.234203,50.523817,541
86900023,26.28397,50.615255,541
86900025,26.291908,50.62151,541
86900027,26.240788,50.627463,541
86900031,26.200918,50.632258,541
86900032,26.203885,50.630856,541
86900035,26.256528,50.623041,541
86900037,26.241585,50.621355,541
86900039,26.25556,50.63454,541
JZ600027,26.255339,50.484695,541
86900041,26.253963,50.52503,541
86900049,26.227608,50.525235,541
86900051,26.2684,50.631548,541
U0005608,26.20906,50.64399,541
U0005626,26.243031,50.62095,541
U0005667,26.24262,50.621081,541
B3300510,26.21206,50.62275,541
B3300509,26.23466,50.6147,541
U0005673,26.274693,50.636156,541
40900004,26.23031,50.5275,541
U0005598,26.20727,50.63995,541
86900022,26.242503,50.62116,541
86900021,26.26695,50.63903,541
U0005522,26.277183,50.634048,541
JZ600031,26.235406,50.641607,541
U0005526,26.278225,50.636121,541
J9800035,26.21545,50.63387,541
J9800034,26.2053,50.64224,541
J9800033,26.26301,50.63507,541
86900002,26.24944,50.62402,541
86900003,26.289931,50.571551,541
86900004,26.22417,50.619551,541
U0005596,26.25447,50.61559,541
97900471,26.22831,50.52499,541
86900018,26.258021,50.611455,541
86900019,26.2724,50.605696,541
U0005542,26.27003,50.631921,541
J9800032,26.20394,50.64243,541
86900020,26.274858,50.611433,541
U0005545,26.278631,50.63386,541
U0005548,26.279038,50.62167,541
U0005585,26.207396,50.634763,541
U0005588,26.238413,50.600641,541
86900017,26.248671,50.62454,541
97500071,26.349103,49.541806,542
B4500053,26.335163,49.533455,542
13200015,26.335873,49.534418,542
R4300055,26.337326,49.533905,542
B3300322,26.13175,50.40308,543
97900171,26.14067,50.39983,543
97900170,26.14192,50.3979,543
U0047420,26.15671,50.43516,543
QV300029,26.150009,50.399966,543
GR700073,26.15,50.4,543
B3300321,26.16662,50.36977,543
QV300047,26.130923,50.40668,543
R3500008,26.14118,50.39965,543
J9800048,26.13949,50.39976,543
R3500007,26.14129,50.39852,543
B3300323,26.130928,50.403217,543
U0044479,26.16033,50.43626,543
B3300315,26.14776,50.43034,543
B3300324,26.15209,50.38428,543
B3300316,26.1501,50.399887,543
13200017,26.14295,50.39848,543
B3000201,26.066308,49.877846,544
B3000305,26.059548,49.895648,544
21500045,26.080013,49.851555,544
21500049,26.066846,49.875943,544
GS400020,26.04865,49.93881,544
21510094,26.088246,49.864283,544
13200018,26.082705,49.861306,544
R4900052,26.069825,49.875306,544
B3000136,26.033483,49.906043,544
97800782,26.058188,49.923691,544
97800487,26.089468,49.862155,544
97800497,26.080451,49.857805,544
97800494,26.089121,49.863511,544
97800496,26.088651,49.864288,544
21520128,26.095621,49.857505,544
97800746,26.094155,49.858545,544
24200047,26.044993,49.932891,544
79203426,26.083161,49.861623,544
21520129,26.046923,49.938855,544
QG300011,26.048655,49.938816,544
13200350,26.085541,49.865165,544
13200333,26.09038,49.864058,544
21520133,26.095795,49.857456,544
24200045,26.084421,49.87307,544
24200046,26.045081,49.932836,544
17900024,29.744885,48.664576,545
17900054,29.744476,48.671165,545
13200020,29.743305,48.671066,545
31400098,29.7371,48.67708,545
B3300501,29.715445,48.645503,545
98300011,29.744585,48.666638,545
98300012,29.737671,48.66357,545
98300013,29.735503,48.664783,545
98300014,29.744198,48.665001,545
98300617,29.737073,48.677076,545
23310031,29.736446,48.663725,545
23310016,29.73815,48.663705,545
98300621,29.714463,48.644998,545
31400090,29.731056,48.66549,545
S9200050,29.75792,48.655708,545
GR300012,29.744476,48.671165,545
S9200016,29.741011,48.659268,545
L0800036,29.741165,48.659275,545
13200323,29.744546,48.671148,545
17900045,29.730058,48.680595,545
98300157,29.392943,48.81305,546
13200049,29.394376,48.810363,546
GR300006,29.379635,48.811688,546
GR300011,29.392943,48.81305,546
B3300564,29.353708,48.783455,546
B3300565,29.350186,48.78339,546
B3200074,29.406213,48.809571,546
B3200075,29.394335,48.810338,546
L0800002,29.379686,48.811648,546
L0800008,29.392948,48.813048,546
B3200146,29.402098,48.801736,546
98300161,29.387055,48.814855,546
98300160,29.387078,48.814878,546
L0800020,29.406231,48.80959,546
L0800019,29.38715,48.814851,546
L0800018,29.392946,48.813051,546
L0800017,29.368166,48.811776,546
L0800016,29.406241,48.809575,546
U0011766,29.368106,48.811785,546
QV000018,29.399137,48.816401,546
S9200021,29.368175,48.811778,546
S9200014,29.368123,48.811801,546
31400133,29.394711,48.806731,546
98300498,29.392946,48.813048,546
98300032,29.393483,48.810851,546
98300036,29.394323,48.810363,546
98300037,29.394085,48.80531,546
98300039,29.379635,48.811688,546
S9200147,29.406278,48.809596,546
S9200148,29.368116,48.811768,546
S9200149,29.40622,48.809525,546
S9200150,29.404236,48.801796,546
S9200151,29.387083,48.814973,546
17910072,29.342391,48.781581,546
S9200168,29.406361,48.809615,546
QV000012,29.396563,48.816543,546
98300279,29.364371,48.781266,546
B3200155,29.401595,48.809875,546
13200361,29.379475,48.811771,546
17900051,29.39383,48.806076,546
98300516,29.387116,48.814898,546
98300155,29.392946,48.813048,546
98300028,29.393456,48.810875,546
QV000015,29.38643,48.798534,546
98300366,29.362895,48.782021,546
98300020,29.406361,48.809615,546
B3200073,29.406198,48.809548,546
13200022,29.39438,48.80645,546
13200491,29.394,48.805301,546
B3200023,29.368128,48.811773,546
S9200146,29.406245,48.809575,546
S9200142,29.380561,48.793608,546
98300027,29.394338,48.810351,546
98300338,29.344816,48.781436,546
17800021,28.828589,48.675288,547
98300305,28.828589,48.675288,547
98300181,28.88579,48.673011,547
98300182,28.85282,48.673664,547
98300296,28.832893,48.668663,547
B3200006,28.85282,48.673664,547
B3200095,28.845976,48.673506,547
B3200096,28.827513,48.676365,547
B3200111,28.858133,48.684795,547
B3200113,28.876843,48.67404,547
13200023,28.85282,48.673664,547
31400105,28.863503,48.673409,547
U0040746,28.860568,48.68651,547
98300114,28.828589,48.675288,547
GR300023,28.85975,48.688208,547
17800022,28.85975,48.688208,547
31400061,28.87381,48.682066,547
S2100003,28.85282,48.673664,547
S2100006,28.85282,48.673664,547
17900029,28.88494,48.673396,547
17900031,28.828589,48.675288,547
B3200162,28.809183,48.626083,547
R3900004,28.863503,48.673409,547
17900032,28.82858,48.665815,547
S2100015,28.900896,48.670231,547
13200088,28.85282,48.673664,547
S2100108,28.85666,48.69537,547
13200304,28.85282,48.673664,547
98300115,28.861985,48.675228,547
B3200158,28.82512,48.64122,547
98300122,28.863503,48.673409,547
GR300041,28.828589,48.675288,547
GR300047,28.859138,48.673433,547
GR300030,28.900896,48.670231,547
13200421,28.876625,48.674413,547
17800027,28.839784,48.670035,547
L0800050,28.85282,48.673664,547
13200803,28.863503,48.673409,547
13200804,28.828589,48.675288,547
GR300037,28.85282,48.673664,547
GR300024,28.900896,48.670231,547
B3200168,28.900896,48.670231,547
23310002,28.868561,48.674713,547
23310003,28.827675,48.675503,547
23310013,28.855326,48.673611,547
23310026,28.845381,48.669643,547
23310037,28.856655,48.669543,547
23310054,28.85284,48.66854,547
98300683,28.822548,48.665515,547
31400072,28.810923,48.627,547
QQ000067,26.269604,48.218163,548
97700651,26.273033,48.219516,548
B3900314,26.275651,48.221175,548
97700183,26.269604,48.218163,548
39300077,26.295567,48.213067,548
97700184,26.270581,48.21841,548
B3900318,26.269604,48.218163,548
R4700065,26.29201,48.214236,548
97700182,26.270636,48.218748,548
R4700131,26.269604,48.218163,548
23100034,26.268261,48.217941,548
B3900005,26.269604,48.218163,548
B3900388,26.272946,48.221131,548
B3900094,26.280905,48.216419,548
B3900355,26.264155,48.217425,548
R4700020,26.269604,48.218163,548
13200027,26.295567,48.213067,548
23110005,26.260915,48.21699,548
FD300003,26.30141,51.31431,549
FD300002,26.3014,51.3143,549
B4300211,26.317821,51.320896,549
79203702,26.301523,51.314658,549
13200029,26.301585,51.314218,549
FD300014,26.30128,51.31279,549
U0040840,29.036083,48.723066,550
U0040833,29.037323,48.722885,550
13200031,29.03601,48.723311,550
QG100041,26.863394,48.895834,551
QG100014,26.8457,48.88389,551
23410038,26.850586,48.889205,551
97500215,26.853325,48.883741,551
97500217,26.834995,48.869255,551
97500216,26.852153,48.890765,551
R4800018,26.863116,48.894678,551
97500210,26.854416,48.88284,551
J4100317,26.870546,48.896165,551
J4100316,26.855486,48.891928,551
J4100298,26.855633,48.889178,551
J4100294,26.867613,48.892173,551
97500209,26.844343,48.882333,551
J4100275,26.8443,48.88699,551
97500208,26.862253,48.895491,551
97500219,26.83228,48.89449,551
R4800019,26.862336,48.895455,551
29200044,26.851061,48.889548,551
R4800032,26.839105,48.868763,551
R4800023,26.863576,48.902611,551
GS200004,26.862868,48.894611,551
13200032,26.85402,48.891401,551
29200020,26.864026,48.894358,551
29200017,26.863358,48.894651,551
13200497,26.863383,48.894475,551
17300014,26.847023,48.886935,551
29200002,26.862338,48.895456,551
13201123,26.84388,48.88886,551
B3100004,26.863056,48.89469,551
97500445,26.862425,48.895435,551
R4800106,26.863091,48.894898,551
13200502,28.941491,48.825116,552
79202743,28.924363,48.83522,552
98100181,28.926733,48.828085,552
QD800024,28.937522,48.814319,552
B3200099,28.933855,48.837655,552
98100174,28.93027,48.828117,552
B3200102,28.940021,48.827691,552
98100180,28.93027,48.828117,552
13200037,28.93027,48.828117,552
L0800057,28.942455,48.82596,552
S9200030,28.94068,48.824958,552
B3200165,28.918546,48.829256,552
17900027,28.932331,48.816816,552
B3200101,28.949658,48.812038,552
98100953,28.948806,48.821198,552
U0060075,27.800523,48.4409,553
13200041,27.83077,48.423123,553
33110048,27.775866,48.457695,553
33110039,27.770195,48.477595,553
13200845,27.795163,48.451836,553
B3400104,27.735741,48.45755,553
13200848,27.8113,48.437008,553
S3000017,27.75985,48.49888,553
B3400235,27.799406,48.448008,553
S3000090,27.75903,48.46245,553
S3000091,27.75903,48.46245,553
33110033,27.79412,48.446211,553
17810037,27.722566,48.457168,553
B3400218,27.79239,48.44498,553
17800032,27.788317,48.448222,553
17800045,27.72409,48.457688,553
17810081,27.849586,48.417295,553
98200559,27.697641,48.45322,553
98200558,27.7073,48.454245,553
98200424,27.825328,48.427661,553
98200442,27.790968,48.447231,553
98200447,27.799955,48.440808,553
17810076,27.81084,48.437305,553
98200529,27.790018,48.447606,553
98200753,27.790006,48.44762,553
98200016,27.79839,48.44302,553
17810106,27.829663,48.423745,553
98200021,27.79412,48.446211,553
B3400257,27.801936,48.450355,553
13200846,27.82238,48.429806,553
13200847,27.815616,48.43452,553
R3900025,27.788317,48.448222,553
B3400113,27.800523,48.4409,553
B3400112,27.800936,48.450643,553
17810119,27.776988,48.455481,553
B3400115,27.812403,48.43928,553
13200843,27.80593,48.448205,553
17800064,27.841455,48.419725,553
98200030,27.771553,48.466438,553
98200025,27.801821,48.440583,553
S3000018,27.75985,48.49888,553
98200017,27.799899,48.440494,553
13200042,26.07826,51.40552,554
QF700012,26.075691,51.404342,554
B4300202,26.07569,51.40434,554
FD300015,26.07061,51.40848,554
FD300007,26.0831,51.40663,554
QF700013,26.083364,51.4069,554
36700011,26.826523,50.11479,555
R3800006,26.817703,50.106813,555
13200047,26.822726,50.120115,555
R3800008,26.808838,50.117828,555
R3800057,26.814631,50.0978,555
97800729,26.772625,50.079471,555
30900029,26.820266,50.13029,555
30900047,26.82629,50.113215,555
U0063528,26.817395,50.103626,555
QD700024,26.81739,50.10362,555
QD700029,26.77262,50.07947,555
U0063520,26.773251,50.07958,555
U0063519,26.770616,50.078155,555
R3800007,26.810668,50.121933,555
B3600049,26.79444,50.097165,555
GQ800023,26.809126,50.156553,555
97800687,26.817433,50.120465,555
97800360,26.809323,50.123225,555
97800354,26.824865,50.115388,555
B3600226,26.818663,50.118631,555
97800350,26.824985,50.119258,555
B3600220,26.823116,50.116006,555
GQ800036,26.84445,50.12039,555
GQ800038,26.83484,50.12143,555
GQ800039,26.8304,50.1129,555
97800530,26.838885,50.123025,555
GQ800041,26.82486,50.11538,555
97800551,26.808578,50.120175,555
17600005,26.809186,50.12334,555
B3600179,26.821471,50.119768,555
QD700012,26.838885,50.123025,555
GQ800007,26.817353,50.104445,555
B3600173,26.820073,50.119126,555
B3600155,26.844451,50.120393,555
QD700004,26.8262,50.1132,555
B3600053,26.769766,50.078228,555
13200347,26.830406,50.11298,555
GQ800022,26.770005,50.078455,555
R3800025,26.80918,50.125468,555
30900078,26.8252,50.115268,555
B3600052,26.771331,50.078625,555
B3600051,26.794596,50.097403,555
97800685,26.834846,50.121433,555
GQ800006,26.820193,50.089401,555
R3800031,26.8179,50.128826,555
13200050,29.013136,48.661953,556
U0040791,29.011216,48.656835,556
U0040801,29.020741,48.663386,556
98300314,29.039621,48.656278,556
B3200138,29.02627,48.660611,556
B3200137,29.010151,48.656521,556
31400044,29.038031,48.657056,556
17420196,26.869955,49.81021,557
97500026,26.86937,49.807955,557
97500025,26.871248,49.808791,557
C0700020,26.868093,49.801268,557
C0700013,26.883378,49.80664,557
13200090,26.869791,49.808641,557
97500024,26.869453,49.808686,557
U0010739,28.291968,48.673745,558
B3400046,28.291968,48.673745,558
B3400236,28.285506,48.676473,558
98200119,28.287426,48.67977,558
B3400085,28.291968,48.673745,558
13200418,28.279276,48.68499,558
98200120,28.287901,48.679748,558
98200122,28.287741,48.679991,558
13200091,28.291968,48.673745,558
S2100050,29.373256,48.215061,559
B3200035,29.344713,48.215031,559
S2100051,29.363315,48.21403,559
76600183,29.40029,48.198085,559
B3200032,29.379625,48.206798,559
B3200033,29.367101,48.2177,559
98300306,29.363416,48.212523,559
B3200030,29.363578,48.215243,559
13200093,29.36362,48.21438,559
98300057,29.363416,48.212523,559
98300538,29.369723,48.213848,559
31400077,29.360445,48.226206,559
23310055,29.364455,48.213501,559
98300053,29.366175,48.21525,559
S2100049,29.371648,48.213126,559
GS500020,25.725587,48.845121,560
QU500060,25.726253,48.848206,560
GS500021,25.718909,48.845203,560
U0023621,25.725587,48.845121,560
R4700023,25.72767,48.84759,560
13200095,25.72784,48.84861,560
39300101,25.72732,48.84522,560
B3900059,25.72707,48.8446,560
23100036,25.72921,48.85104,560
V3200058,25.727471,48.850413,560
B3900058,25.72655,48.84347,560
GS500009,25.725587,48.845121,560
QU500002,25.725587,48.845121,560
QU500011,25.725587,48.845121,560
GS500014,25.727234,48.849215,560
QU500038,25.725587,48.845121,560
QU500033,25.725587,48.845121,560
97600226,25.72681,48.84347,560
QU500030,25.725587,48.845121,560
GS200025,25.725587,48.845121,560
QU500024,25.725587,48.845121,560
QU500020,25.725587,48.845121,560
97600229,25.727425,48.850413,560
R4600068,25.723212,48.159978,561
U0006614,25.71996,48.167013,561
76400052,25.721049,48.160056,561
B4000007,25.711664,48.170307,561
B4000008,25.723212,48.159978,561
U0006654,25.720175,48.16149,561
GR900035,25.719958,48.159667,561
U0006912,25.721049,48.160056,561
U0006617,25.715265,48.152483,561
13200111,25.720315,48.159181,561
U0006906,25.722148,48.164416,561
B4000067,25.721049,48.160056,561
B4000224,25.715265,48.152483,561
79201332,25.722579,48.158225,561
B4000077,25.711664,48.170307,561
B4000072,25.721396,48.152478,561
U0006572,25.720434,48.161182,561
97700367,25.715265,48.152483,561
B4000379,25.741962,48.149896,561
97700368,25.715265,48.152483,561
B4000365,25.715265,48.152483,561
QF800013,25.720176,48.1615,561
B4000049,25.726771,48.162713,561
97700330,25.739532,48.167732,561
QF900032,25.721049,48.160056,561
B4000310,25.721049,48.160056,561
76400159,25.711664,48.170307,561
40200043,25.720434,48.161182,561
B4000037,25.726771,48.162713,561
97700310,25.722579,48.158225,561
B4000439,25.722175,48.159015,561
J4000121,28.715838,49.349285,562
J4000120,28.707203,49.337618,562
76720133,28.725151,49.330788,562
J4000119,28.717603,49.341171,562
J4000127,28.745435,49.277068,562
J4000122,28.713088,49.36234,562
J4000117,28.742033,49.34525,562
J4000112,28.721015,49.307615,562
J4000222,28.735565,49.333201,562
76710089,28.710798,49.371011,562
J4000118,28.725081,49.344188,562
13200413,28.734523,49.346173,562
R4200048,28.721463,49.307556,562
J4000123,28.716528,49.388053,562
J4000124,28.70975,49.37018,562
J4000126,28.734678,49.289426,562
98100336,28.719298,49.335516,562
J4000128,28.752233,49.292275,562
J4000129,28.76036,49.263031,562
J4000130,28.770813,49.267195,562
J4000131,28.72179,49.331935,562
98100330,28.725101,49.33073,562
R4200049,28.716055,49.34891,562
13200112,28.718563,49.341033,562
98100539,28.8254,49.69968,563
98100028,28.836835,49.716031,563
98100029,28.825141,49.700481,563
98100518,28.82918,49.69579,563
J4000243,28.836835,49.716031,563
98100021,28.8245,49.69968,563
98100728,28.831103,49.713913,563
QD800012,28.816067,49.67799,563
QD800023,28.825141,49.700481,563
76710081,28.84001,49.7224,563
40800020,28.836729,49.720932,563
40800019,28.836537,49.710032,563
76710080,28.830826,49.706126,563
40800011,28.836835,49.716031,563
GQ900034,28.83279,49.70012,563
76710079,28.834191,49.713395,563
QD800021,28.837189,49.718681,563
76710077,28.8345,49.7059,563
76710106,28.836975,49.70972,563
76700240,28.834755,49.715748,563
13200448,28.836835,49.716031,563
J4000221,28.835805,49.712381,563
J4000220,28.834755,49.715748,563
76710107,28.825141,49.700481,563
J4000219,28.84001,49.7224,563
13200447,28.813211,49.722293,563
13200446,28.840248,49.72728,563
J4000218,28.834395,49.716305,563
J4000204,28.848533,49.725265,563
J4000203,28.837711,49.715951,563
J4000202,28.84034,49.711,563
13200445,28.81768,49.69491,563
J4000193,28.814881,49.694885,563
GQ900008,28.827728,49.709145,563
GQ900017,28.83279,49.70012,563
76720129,28.833715,49.717576,563
76710041,28.827586,49.6964,563
98100018,28.836835,49.716031,563
J4000242,28.837943,49.731713,563
98100016,28.825871,49.702613,563
76710008,28.827581,49.696403,563
